id,observed_on,time_observed_at,url,image_url,description,num_identification_agreements,latitude,longitude,private_latitude,private_longitude,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
84535092,2021-06-25,2021-06-26 03:17:44 UTC,https://www.inaturalist.org/observations/84535092,https://inaturalist-open-data.s3.amazonaws.com/photos/138954278/medium.jpeg,"15 individuals minimum. 59F, heavy rain in the afternoon cloudy now; Newly created ""breeding pool"" with calling Woodhouse's Toads",3,39.4773114527,-105.1339496789,,,,Douglas,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84535109,2021-06-25,2021-06-26 03:51:04 UTC,https://www.inaturalist.org/observations/84535109,https://inaturalist-open-data.s3.amazonaws.com/photos/138953113/medium.jpeg,"6+ individuals; 59F, heavy rain in the afternoon cloudy now",3,39.5195880141,-105.1476528014,,,,Douglas,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84535147,2021-06-25,2021-06-26 04:00:32 UTC,https://www.inaturalist.org/observations/84535147,https://inaturalist-open-data.s3.amazonaws.com/photos/138953165/medium.jpeg,59F,3,39.536917317,-105.0219248466,,,,Douglas,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84535221,2021-06-25,2021-06-26 04:23:03 UTC,https://www.inaturalist.org/observations/84535221,https://inaturalist-open-data.s3.amazonaws.com/photos/138953269/medium.jpeg,"hundreds!  Less than an inch long; 
One calling from the storm sewer",3,39.4796730177,-105.10918355,,,,Douglas,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84535239,2021-06-25,2021-06-26 04:31:21 UTC,https://www.inaturalist.org/observations/84535239,https://inaturalist-open-data.s3.amazonaws.com/photos/138953301/medium.jpeg,"59F, heavy rain in the afternoon cloudy now",3,39.5905243546,-105.0887483159,,,,Douglas,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84535256,2021-06-25,2021-06-26 04:32:17 UTC,https://www.inaturalist.org/observations/84535256,https://inaturalist-open-data.s3.amazonaws.com/photos/138953325/medium.jpeg,"10+ adults; 59F, heavy rain in the afternoon cloudy now",3,39.4387072671,-105.0574622852,,,,Douglas,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84550234,2021-06-25,2021-06-25 05:35:23 UTC,https://www.inaturalist.org/observations/84550234,https://inaturalist-open-data.s3.amazonaws.com/photos/139260220/medium.jpg,"",1,30.3546896763,-103.0437973515,,,,Brewster,Texas,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
84573729,2021-06-12,2021-06-12 00:00:49 UTC,https://www.inaturalist.org/observations/84573729,https://static.inaturalist.org/photos/139015697/medium.jpg,"",2,36.89773,-86.124725,,,,Barren,Kentucky,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84577744,2021-06-25,2021-06-26 06:26:25 UTC,https://www.inaturalist.org/observations/84577744,https://inaturalist-open-data.s3.amazonaws.com/photos/139022389/medium.jpg,"",1,49.0569445,-119.4524166667,,,,Okanagan-Similkameen,British Columbia,Canada,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
84650022,2021-06-26,2021-06-26 23:11:52 UTC,https://www.inaturalist.org/observations/84650022,https://inaturalist-open-data.s3.amazonaws.com/photos/139150194/medium.jpeg,,1,30.2490412,-88.0779741997,,,,Mobile,Alabama,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84655099,2021-06-26,2021-06-27 03:23:47 UTC,https://www.inaturalist.org/observations/84655099,https://inaturalist-open-data.s3.amazonaws.com/photos/139346301/medium.jpeg,,3,19.751626,-101.144242,,,,Morelia,Michoacán,Mexico,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
84718999,2021-06-23,2021-06-24 05:56:44 UTC,https://www.inaturalist.org/observations/84718999,https://inaturalist-open-data.s3.amazonaws.com/photos/139270610/medium.jpg,"",1,37.6008033333,-118.8072883333,,,,Mono,California,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
84738734,2021-06-27,2021-06-27 18:22:49 UTC,https://www.inaturalist.org/observations/84738734,https://static.inaturalist.org/photos/139306009/medium.jpg,"",2,39.3339685152,-74.9738671936,,,,Cape May,New Jersey,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84741858,2021-06-27,2021-06-27 13:27:42 UTC,https://www.inaturalist.org/observations/84741858,https://inaturalist-open-data.s3.amazonaws.com/photos/139314186/medium.jpeg,"several egg ""clumps"";
Several adults witnessed calling and in amplexus two nights ago.
water temp 57F; rained on and off the last two days and sometimes poured",3,39.4928287002,-105.1097303709,,,,Douglas,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84796552,2021-06-27,2021-06-28 01:32:33 UTC,https://www.inaturalist.org/observations/84796552,https://inaturalist-open-data.s3.amazonaws.com/photos/139412704/medium.jpeg,,3,37.9481206389,-75.5038538889,,,,Accomack,Virginia,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84798019,2021-06-25,2021-06-25 05:30:41 UTC,https://www.inaturalist.org/observations/84798019,https://inaturalist-open-data.s3.amazonaws.com/photos/139415379/medium.jpeg,,1,30.2070828447,-103.1808509939,,,,Brewster,Texas,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
84809695,2021-06-27,2021-06-28 03:59:35 UTC,https://www.inaturalist.org/observations/84809695,https://inaturalist-open-data.s3.amazonaws.com/photos/139438139/medium.jpeg,,2,25.5606646971,-103.0505129322,,,Fagáceas del Noreste de México ,Viesca,Coahuila,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84813349,2021-06-27,2021-06-28 04:21:46 UTC,https://www.inaturalist.org/observations/84813349,https://inaturalist-open-data.s3.amazonaws.com/photos/139445004/medium.jpg,"",1,43.99215,-102.239555,,,,Pennington,South Dakota,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84854451,2021-06-23,2021-06-23 13:18:32 UTC,https://www.inaturalist.org/observations/84854451,https://static.inaturalist.org/photos/139517815/medium.jpeg,,3,28.5805035339,-81.7444929108,,,,Lake,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84869464,2021-06-28,2021-06-28 16:54:44 UTC,https://www.inaturalist.org/observations/84869464,https://inaturalist-open-data.s3.amazonaws.com/photos/139544022/medium.jpg,"",3,39.9821186503,-74.3039755438,,,,Ocean,New Jersey,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84878100,2021-06-26,2021-06-27 05:30:14 UTC,https://www.inaturalist.org/observations/84878100,https://static.inaturalist.org/photos/139560146/medium.jpg,Found three individuals along dry trail skirting narrows; two more along paved path to Temple of Sinawava,2,37.3016299957,-112.9450052088,,,,Washington,Utah,United States,Great Basin Spadefoot,Spea intermontana,Great Basin Spadefoot,Amphibia,26704,Scaphiopodidae,Spea,Spea intermontana
84878567,2021-06-08,2021-06-08 23:59:00 UTC,https://www.inaturalist.org/observations/84878567,https://static.inaturalist.org/photos/139560812/medium.jpeg,,2,30.7133388889,-101.0807416667,,,,Crockett,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84880979,2021-06-28,2021-06-28 08:48:07 UTC,https://www.inaturalist.org/observations/84880979,https://static.inaturalist.org/photos/139565216/medium.jpg,"",1,30.32478,-103.13864167,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84901078,2021-06-26,2021-06-26 20:21:25 UTC,https://www.inaturalist.org/observations/84901078,https://inaturalist-open-data.s3.amazonaws.com/photos/139603675/medium.jpg,This toad has the cutest eyes!,2,31.3573189018,-85.7186035,,,,Dale,Alabama,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84921016,2021-06-28,2021-06-28 13:10:01 UTC,https://www.inaturalist.org/observations/84921016,https://inaturalist-open-data.s3.amazonaws.com/photos/139637102/medium.jpg,"",3,40.4397466667,-105.1206278333,,,Loveland,Larimer,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
84930126,2021-06-28,2021-06-28 21:19:17 UTC,https://www.inaturalist.org/observations/84930126,https://static.inaturalist.org/photos/139654381/medium.jpeg,,1,19.0475209121,-98.1213986501,,,Área Metropolitana de Puebla,Amozoc,Puebla,Mexico,Sapo montícola de espuela,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
84931403,2021-06-28,2021-06-28 20:41:02 UTC,https://www.inaturalist.org/observations/84931403,https://static.inaturalist.org/photos/139656560/medium.jpeg,,2,32.2695138889,-106.7978222222,,,Mesilla,Doña Ana,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84938107,2021-06-28,2021-06-29 03:45:07 UTC,https://www.inaturalist.org/observations/84938107,https://static.inaturalist.org/photos/139668918/medium.jpg,"",3,34.3540962334,-106.885489987,,,,Socorro,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84938414,2021-06-28,2021-06-29 02:54:21 UTC,https://www.inaturalist.org/observations/84938414,https://static.inaturalist.org/photos/139669715/medium.jpg,"",2,32.788075,-103.156625,,,,Lea,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84969368,2021-06-28,2021-06-29 03:18:15 UTC,https://www.inaturalist.org/observations/84969368,https://inaturalist-open-data.s3.amazonaws.com/photos/139725737/medium.jpeg,,2,32.6918782678,-104.5383208851,,,,Eddy,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
84969390,2021-06-28,2021-06-29 03:30:42 UTC,https://www.inaturalist.org/observations/84969390,https://inaturalist-open-data.s3.amazonaws.com/photos/139725774/medium.jpeg,,3,32.4213981577,-104.4373269076,,,,Eddy,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84969429,2021-06-28,2021-06-29 03:33:23 UTC,https://www.inaturalist.org/observations/84969429,https://inaturalist-open-data.s3.amazonaws.com/photos/139725811/medium.jpeg,,3,32.4994767206,-104.5831501944,,,,Eddy,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
84978844,2021-06-22,2021-06-22 14:59:00 UTC,https://www.inaturalist.org/observations/84978844,https://inaturalist-open-data.s3.amazonaws.com/photos/139741481/medium.jpg,"found in mechanic shop in Owens Cross Roads, AL - Bogs, Wetlands",1,34.5860425,-86.46094,,,,Madison,Alabama,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
84990850,2021-06-25,2021-06-26 04:35:54 UTC,https://www.inaturalist.org/observations/84990850,https://inaturalist-open-data.s3.amazonaws.com/photos/139761715/medium.jpg,Several noted. ,1,30.3480666667,-103.0536195,,,,Brewster,Texas,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
84999814,2021-06-28,2021-06-29 04:03:20 UTC,https://www.inaturalist.org/observations/84999814,https://static.inaturalist.org/photos/139778591/medium.jpg,"",1,30.32377833,-103.1433555,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85021022,2021-06-29,2021-06-29 16:55:37 UTC,https://www.inaturalist.org/observations/85021022,https://static.inaturalist.org/photos/139816535/medium.jpg,"",1,32.8000378041,-79.9574102282,,,,Charleston,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85038798,2021-06-29,2021-06-30 00:31:46 UTC,https://www.inaturalist.org/observations/85038798,https://static.inaturalist.org/photos/139849819/medium.jpeg,,4,19.6453416667,-101.9128777778,,,,Nahuatzen,Michoacán,Mexico,Sapo montícola de espuela,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85043340,2021-06-29,2021-06-29 14:41:40 UTC,https://www.inaturalist.org/observations/85043340,https://static.inaturalist.org/photos/139858475/medium.jpeg,,1,20.26766775,-99.1716308333,,,,Progreso de Obregón,Hidalgo,Mexico,Sapo montícola de espuela,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85044016,2021-06-29,2021-06-30 01:27:11 UTC,https://www.inaturalist.org/observations/85044016,https://static.inaturalist.org/photos/139859639/medium.jpg,"",1,29.6347176966,-82.4889016401,,,,Alachua,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85049576,2021-06-29,2021-06-30 02:40:37 UTC,https://www.inaturalist.org/observations/85049576,https://inaturalist-open-data.s3.amazonaws.com/photos/139879231/medium.jpg,"",1,31.8589219483,-106.585795582,,,,El Paso,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85052079,2021-06-29,2021-06-30 03:13:44 UTC,https://www.inaturalist.org/observations/85052079,https://static.inaturalist.org/photos/139877190/medium.jpg,"",2,32.8804783333,-107.5455166667,,,,Sierra,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85052868,2021-06-29,2021-06-30 03:25:27 UTC,https://www.inaturalist.org/observations/85052868,https://inaturalist-open-data.s3.amazonaws.com/photos/139877099/medium.jpg,"",2,31.9408541267,-106.4392955975,,,,El Paso,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85053032,2021-06-29,2021-06-30 03:27:11 UTC,https://www.inaturalist.org/observations/85053032,https://static.inaturalist.org/photos/139878002/medium.jpg,"",2,32.917275,-107.5650416667,,,,Sierra,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85055552,2021-06-29,2021-06-30 03:06:32 UTC,https://www.inaturalist.org/observations/85055552,https://inaturalist-open-data.s3.amazonaws.com/photos/139882273/medium.jpeg,,1,31.9490972222,-102.3982861111,,,,Ector,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85055818,2021-06-29,2021-06-30 01:51:00 UTC,https://www.inaturalist.org/observations/85055818,https://inaturalist-open-data.s3.amazonaws.com/photos/139881960/medium.jpeg,,1,33.7378715971,-101.7488346987,,,,Lubbock,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85055820,2021-06-29,2021-06-30 01:52:00 UTC,https://www.inaturalist.org/observations/85055820,https://inaturalist-open-data.s3.amazonaws.com/photos/139881988/medium.jpeg,,1,33.8024979899,-101.8374549576,,,,Lubbock,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85055821,2021-06-29,2021-06-30 02:01:00 UTC,https://www.inaturalist.org/observations/85055821,https://inaturalist-open-data.s3.amazonaws.com/photos/139881996/medium.jpeg,,2,33.8024979899,-101.8374549576,,,,Lubbock,Texas,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85056279,2021-06-29,2021-06-30 04:02:03 UTC,https://www.inaturalist.org/observations/85056279,https://static.inaturalist.org/photos/139883497/medium.jpeg,,2,29.0746848103,-110.9570290893,,,,Hermosillo,Sonora,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85065237,2021-06-30,2021-06-30 02:07:02 UTC,https://www.inaturalist.org/observations/85065237,https://static.inaturalist.org/photos/139900201/medium.jpg,"",3,30.3203166667,-103.1304083333,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85065404,2021-06-29,2021-06-30 04:50:53 UTC,https://www.inaturalist.org/observations/85065404,https://static.inaturalist.org/photos/139900461/medium.jpg,"",1,30.31407,-103.12982217,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85065497,2021-06-30,2021-06-30 05:30:49 UTC,https://www.inaturalist.org/observations/85065497,https://static.inaturalist.org/photos/139900631/medium.jpg,"",1,30.31121167,-103.13461383,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85076598,2021-06-29,2021-06-30 01:45:22 UTC,https://www.inaturalist.org/observations/85076598,https://static.inaturalist.org/photos/142375988/medium.jpg,"",5,32.8434916667,-104.4303133333,,,,Eddy,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85080983,2021-06-29,2021-06-30 04:41:33 UTC,https://www.inaturalist.org/observations/85080983,https://inaturalist-open-data.s3.amazonaws.com/photos/139928294/medium.jpeg,,2,32.6064835157,-104.5263590564,,,,Eddy,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85087713,2021-06-30,2021-06-30 10:47:39 UTC,https://www.inaturalist.org/observations/85087713,https://inaturalist-open-data.s3.amazonaws.com/photos/139940307/medium.jpg,This area has sandy soils desert scrub about 1000 feet from pacific in southern Baja.It emerged after about 0.5 inches of rain. It was about 3 inch in length and jumped well.,2,23.3624693712,-110.1954277747,,,,La Paz old,Baja California Sur,Mexico,sapo cavador,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85099863,2021-06-29,2021-06-30 03:19:43 UTC,https://www.inaturalist.org/observations/85099863,https://inaturalist-open-data.s3.amazonaws.com/photos/139961941/medium.jpg,"",2,31.82587,-107.5878,,,,Luna,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85133570,2021-06-30,2021-06-30 20:03:28 UTC,https://www.inaturalist.org/observations/85133570,https://inaturalist-open-data.s3.amazonaws.com/photos/140022802/medium.jpg,"",1,31.923375,-106.0406195,,,,El Paso,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85139874,2021-06-29,2021-06-30 05:20:00 UTC,https://www.inaturalist.org/observations/85139874,https://static.inaturalist.org/photos/140034210/medium.jpeg,"Visited a few vernal pools. I think everything I could hear, find, and photograph was one species but with a lot of variation.",1,34.7174356287,-108.0448657144,,,,Cibola,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85145219,2021-06-29,2021-06-30 03:32:11 UTC,https://www.inaturalist.org/observations/85145219,https://static.inaturalist.org/photos/140044895/medium.jpg,"",1,34.7201890866,-108.1135308898,,,,Cibola,New Mexico,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85167972,2021-06-30,2021-07-01 03:08:11 UTC,https://www.inaturalist.org/observations/85167972,https://static.inaturalist.org/photos/140087759/medium.jpg,"",2,31.8827533333,-106.5703666667,,,,El Paso,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85174168,2021-06-30,2021-07-01 04:26:50 UTC,https://www.inaturalist.org/observations/85174168,https://static.inaturalist.org/photos/140100162/medium.jpg,"",3,32.2361916667,-107.76922,,,,Luna,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85176777,2021-07-01,2021-07-01 05:04:05 UTC,https://www.inaturalist.org/observations/85176777,https://inaturalist-open-data.s3.amazonaws.com/photos/140105116/medium.jpeg,,1,31.86478007,-102.2183907075,,,,Ector,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85179474,2021-06-29,2021-06-29 23:38:59 UTC,https://www.inaturalist.org/observations/85179474,https://inaturalist-open-data.s3.amazonaws.com/photos/140110613/medium.jpg,"",1,30.3195585368,-103.1360770072,,,,Brewster,Texas,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85205666,2021-06-30,2021-07-01 01:57:43 UTC,https://www.inaturalist.org/observations/85205666,https://static.inaturalist.org/photos/140155723/medium.jpg,"",1,31.5565633333,-83.94213,,,,Worth,Georgia,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85209911,2021-06-30,2021-07-01 02:32:35 UTC,https://www.inaturalist.org/observations/85209911,https://inaturalist-open-data.s3.amazonaws.com/photos/140163176/medium.jpg,"",2,34.6150083333,-104.3928133333,,,,De Baca,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85226089,2021-06-30,2021-06-30 20:52:00 UTC,https://www.inaturalist.org/observations/85226089,https://static.inaturalist.org/photos/140190333/medium.jpg,"",2,34.9590390957,-109.7904905479,,,,Apache,Arizona,United States,Mexican Spadefoot,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
85263653,2021-06-28,2021-06-29 03:42:51 UTC,https://www.inaturalist.org/observations/85263653,https://inaturalist-open-data.s3.amazonaws.com/photos/140257811/medium.jpg,"",1,31.5907216667,-106.2779216667,,,,El Paso,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85278356,2021-06-28,2021-06-28 10:32:00 UTC,https://www.inaturalist.org/observations/85278356,https://inaturalist-open-data.s3.amazonaws.com/photos/140284429/medium.jpg,,2,38.6550236667,-103.7065007835,,,,Lincoln,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85278357,2021-06-28,2021-06-28 09:55:00 UTC,https://www.inaturalist.org/observations/85278357,https://inaturalist-open-data.s3.amazonaws.com/photos/140284444/medium.jpg,,2,38.8251199943,-103.7004505,,,,Lincoln,Colorado,United States,Plains Spadefoot,Spea bombifrons,Plains Spadefoot,Amphibia,26699,Scaphiopodidae,Spea,Spea bombifrons
85291773,2021-06-29,2021-06-29 05:55:00 UTC,https://www.inaturalist.org/observations/85291773,https://static.inaturalist.org/photos/140310405/medium.jpg,"",1,29.8240133176,-103.306412695,,,,Brewster,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85298094,2021-06-30,2021-06-30 19:48:36 UTC,https://www.inaturalist.org/observations/85298094,https://inaturalist-open-data.s3.amazonaws.com/photos/140322508/medium.jpg,"",1,31.9251166667,-106.0400916667,,,,El Paso,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85299055,2021-07-01,2021-07-02 03:36:47 UTC,https://www.inaturalist.org/observations/85299055,https://inaturalist-open-data.s3.amazonaws.com/photos/140324164/medium.jpg,"",2,35.0026695405,-106.6909616011,,,,Bernalillo,New Mexico,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
85302212,2021-06-30,2021-07-01 01:25:00 UTC,https://www.inaturalist.org/observations/85302212,https://inaturalist-open-data.s3.amazonaws.com/photos/140330273/medium.jpg,,1,32.0154574033,-80.6335956691,,,,Beaufort,South Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
85302455,2021-07-01,2021-07-02 03:27:22 UTC,https://www.inaturalist.org/observations/85302455,https://static.inaturalist.org/photos/140330863/medium.jpg,"",2,32.8339116667,-109.7014783333,,,,Graham,Arizona,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
